10000,,,,,,,,,,,,,,,,,,,,,,,
No.,Channel Reserved,,Dropped Call,,Blocked Call,Channel Reserved,,Dropped Call,,Blocked Call,,,,,,,,,,,,,
0,0,0.0052,52,0.003,30,1,0.0029,29,0.0103,103,37.7294,,,,,,,,,,,,
1,0,0.0067,67,0.005,50,1,0.0038,38,0.0121,121,61.3324,,,,Scheme,average No. of dropped call,average No. of blocked call,standard deviation of No. of dropped call,standard deviation of No. of blocked call,average % of dropped call rate,average % of blocked call rate,"standard
deviation
% Drop Call
Rate","standard
deviation
% Block Call
Rate"
7475,0,0.0058,58,0.003,30,1,0.003,30,0.0109,109,,,,,,,,,,,,,
7476,0,0.0058,58,0.0043,43,1,0.0032,32,0.0117,117,,,,,,,,,,,,,
7477,0,0.006,60,0.0052,52,1,0.003,30,0.0126,126,,,,,,,,,,,,,
7478,0,0.005,50,0.004,40,1,0.0027,27,0.0108,108,,,,,,,,,,,,,
7479,0,0.0065,65,0.0039,39,1,0.0038,38,0.0115,115,,,,,,,,,,,,,
7480,0,0.0065,65,0.0034,34,1,0.0028,28,0.0126,126,,,,,,,,,,,,,
7481,0,0.0058,58,0.0032,32,1,0.0026,26,0.0103,103,,,,,,,,,,,,,
7482,0,0.0066,66,0.0034,34,1,0.0037,37,0.0109,109,,,,,,,,,,,,,
7483,0,0.0082,82,0.0034,34,1,0.0048,48,0.0106,106,,,,,,,,,,,,,
7484,0,0.0051,51,0.0039,39,1,0.0027,27,0.011,110,,,,,,,,,,,,,
7485,0,0.0073,73,0.0041,41,1,0.0034,34,0.0141,141,,,,,,,,,,,,,
7486,0,0.0054,54,0.0026,26,1,0.0021,21,0.01,100,,,,,,,,,,,,,
7487,0,0.0061,61,0.0036,36,1,0.0036,36,0.0116,116,,,,,,,,,,,,,
7488,0,0.0047,47,0.0028,28,1,0.0025,25,0.0084,84,,,,,,,,,,,,,
7489,0,0.0067,67,0.004,40,1,0.0032,32,0.0127,127,,,,,,,,,,,,,
7490,0,0.0082,82,0.0045,45,1,0.0043,43,0.0139,139,,,,,,,,,,,,,
7491,0,0.0061,61,0.0028,28,1,0.0035,35,0.0112,112,,,,,,,,,,,,,
7492,0,0.0058,58,0.0034,34,1,0.003,30,0.0122,122,,,,,,,,,,,,,
7493,0,0.0052,52,0.0021,21,1,0.0032,32,0.0081,81,,,,,,,,,,,,,
7494,0,0.0075,75,0.0049,49,1,0.0035,35,0.0143,143,,,,,,,,,,,,,
7495,0,0.0079,79,0.004,40,1,0.0039,39,0.0149,149,,,,,,,,,,,,,
7496,0,0.0034,34,0.0028,28,1,0.002,20,0.0084,84,,,,,,,,,,,,,
7497,0,0.0064,64,0.0025,25,1,0.0033,33,0.0088,88,,,,,,,,,,,,,
7498,0,0.0067,67,0.0046,46,1,0.0029,29,0.0135,135,,,,,,,,,,,,,
7499,0,0.0055,55,0.0029,29,1,0.0022,22,0.0116,116,,,,,,,,,,,,,
7500,0,0.0073,73,0.0052,52,1,0.0038,38,0.0137,137,,,,,,,,,,,,,
7501,0,0.0053,53,0.0023,23,1,0.003,30,0.0106,106,,,,,,,,,,,,,
7502,0,0.0063,63,0.0047,47,1,0.0033,33,0.0128,128,,,,,,,,,,,,,
7503,0,0.0074,74,0.003,30,1,0.004,40,0.0113,113,,,,,,,,,,,,,
7504,0,0.0062,62,0.0041,41,1,0.0033,33,0.0114,114,,,,,,,,,,,,,
7505,0,0.006,60,0.0035,35,1,0.0037,37,0.0117,117,,,,,,,,,,,,,
7506,0,0.0062,62,0.0041,41,1,0.0026,26,0.0116,116,,,,,,,,,,,,,
7507,0,0.005,50,0.0045,45,1,0.0023,23,0.0119,119,,,,,,,,,,,,,
7508,0,0.0072,72,0.0047,47,1,0.0035,35,0.0124,124,,,,,,,,,,,,,
7509,0,0.0068,68,0.0044,44,1,0.0038,38,0.013,130,,,,,,,,,,,,,
7510,0,0.0057,57,0.0023,23,1,0.0032,32,0.0091,91,,,,,,,,,,,,,
7511,0,0.0042,42,0.0036,36,1,0.002,20,0.0117,117,,,,,,,,,,,,,
7512,0,0.0058,58,0.0036,36,1,0.0028,28,0.0121,121,,,,,,,,,,,,,
7513,0,0.005,50,0.003,30,1,0.0024,24,0.0107,107,,,,,,,,,,,,,
7514,0,0.0073,73,0.0045,45,1,0.0033,33,0.0134,134,,,,,,,,,,,,,
7515,0,0.0068,68,0.0036,36,1,0.0036,36,0.012,120,,,,,,,,,,,,,
7516,0,0.0094,94,0.0042,42,1,0.0054,54,0.0137,137,,,,,,,,,,,,,
7517,0,0.0062,62,0.0044,44,1,0.0036,36,0.0132,132,,,,,,,,,,,,,
7518,0,0.0082,82,0.004,40,1,0.0032,32,0.0143,143,,,,,,,,,,,,,
7519,0,0.0055,55,0.0031,31,1,0.0025,25,0.0108,108,,,,,,,,,,,,,
7520,0,0.0043,43,0.0024,24,1,0.0019,19,0.0096,96,,,,,,,,,,,,,
7521,0,0.0073,73,0.003,30,1,0.004,40,0.0098,98,,,,,,,,,,,,,
7522,0,0.0058,58,0.0041,41,1,0.0033,33,0.0117,117,,,,,,,,,,,,,
7523,0,0.0038,38,0.0029,29,1,0.0023,23,0.0088,88,,,,,,,,,,,,,
7524,0,0.0056,56,0.0042,42,1,0.0024,24,0.0118,118,,,,,,,,,,,,,
7525,0,0.007,70,0.003,30,1,0.0035,35,0.0112,112,,,,,,,,,,,,,
7526,0,0.0048,48,0.0032,32,1,0.0027,27,0.0097,97,,,,,,,,,,,,,
7527,0,0.0038,38,0.0032,32,1,0.0023,23,0.0101,101,,,,,,,,,,,,,
7528,0,0.0055,55,0.0032,32,1,0.0025,25,0.0111,111,,,,,,,,,,,,,
7529,0,0.006,60,0.0045,45,1,0.0034,34,0.0117,117,,,,,,,,,,,,,
7530,0,0.0077,77,0.0044,44,1,0.0043,43,0.0144,144,,,,,,,,,,,,,
7531,0,0.0048,48,0.0038,38,1,0.0027,27,0.0109,109,,,,,,,,,,,,,
7532,0,0.0057,57,0.0047,47,1,0.0026,26,0.014,140,,,,,,,,,,,,,
7533,0,0.0059,59,0.003,30,1,0.0031,31,0.0115,115,,,,,,,,,,,,,
7534,0,0.0055,55,0.0043,43,1,0.0028,28,0.0122,122,,,,,,,,,,,,,
7535,0,0.0049,49,0.0033,33,1,0.0032,32,0.01,100,,,,,,,,,,,,,
7536,0,0.0033,33,0.0029,29,1,0.0021,21,0.0083,83,,,,,,,,,,,,,
7537,0,0.0047,47,0.0027,27,1,0.0029,29,0.0087,87,,,,,,,,,,,,,
7538,0,0.004,40,0.0025,25,1,0.0027,27,0.0081,81,,,,,,,,,,,,,
7539,0,0.0062,62,0.0039,39,1,0.0037,37,0.012,120,,,,,,,,,,,,,
7540,0,0.0077,77,0.0041,41,1,0.004,40,0.0137,137,,,,,,,,,,,,,
7541,0,0.0054,54,0.0044,44,1,0.0024,24,0.0121,121,,,,,,,,,,,,,
7542,0,0.0067,67,0.0049,49,1,0.0038,38,0.0144,144,,,,,,,,,,,,,
7543,0,0.0059,59,0.0038,38,1,0.0027,27,0.0116,116,,,,,,,,,,,,,
7544,0,0.0063,63,0.0039,39,1,0.0033,33,0.0119,119,,,,,,,,,,,,,
7545,0,0.0064,64,0.0031,31,1,0.0029,29,0.011,110,,,,,,,,,,,,,
7546,0,0.0055,55,0.0023,23,1,0.0033,33,0.0081,81,,,,,,,,,,,,,
7547,0,0.0065,65,0.0031,31,1,0.0043,43,0.0104,104,,,,,,,,,,,,,
7548,0,0.0072,72,0.0036,36,1,0.0041,41,0.0127,127,,,,,,,,,,,,,
7549,0,0.0067,67,0.0045,45,1,0.0031,31,0.0146,146,,,,,,,,,,,,,
7550,0,0.0061,61,0.0042,42,1,0.0023,23,0.0128,128,,,,,,,,,,,,,
7551,0,0.0055,55,0.0049,49,1,0.0029,29,0.0127,127,,,,,,,,,,,,,
7552,0,0.0072,72,0.0044,44,1,0.0047,47,0.0122,122,,,,,,,,,,,,,
7553,0,0.006,60,0.003,30,1,0.0024,24,0.011,110,,,,,,,,,,,,,
7554,0,0.0072,72,0.0042,42,1,0.0041,41,0.0132,132,,,,,,,,,,,,,
7555,0,0.0069,69,0.003,30,1,0.0041,41,0.0114,114,,,,,,,,,,,,,
7556,0,0.0077,77,0.0028,28,1,0.0038,38,0.0115,115,,,,,,,,,,,,,
7557,0,0.0047,47,0.0037,37,1,0.0024,24,0.0123,123,,,,,,,,,,,,,
7558,0,0.0045,45,0.0022,22,1,0.0025,25,0.0078,78,,,,,,,,,,,,,
7559,0,0.0053,53,0.0025,25,1,0.0028,28,0.0111,111,,,,,,,,,,,,,
7560,0,0.005,50,0.0031,31,1,0.0028,28,0.0109,109,,,,,,,,,,,,,
7561,0,0.0059,59,0.0038,38,1,0.0025,25,0.0117,117,,,,,,,,,,,,,
7562,0,0.005,50,0.0036,36,1,0.0029,29,0.0117,117,,,,,,,,,,,,,
7563,0,0.0065,65,0.0038,38,1,0.003,30,0.0152,152,,,,,,,,,,,,,
7564,0,0.0072,72,0.0034,34,1,0.0038,38,0.0121,121,,,,,,,,,,,,,
7565,0,0.007,70,0.004,40,1,0.0034,34,0.0124,124,,,,,,,,,,,,,
7566,0,0.0063,63,0.0033,33,1,0.0034,34,0.0117,117,,,,,,,,,,,,,
7567,0,0.0051,51,0.0032,32,1,0.0028,28,0.0104,104,,,,,,,,,,,,,
7568,0,0.0036,36,0.0028,28,1,0.002,20,0.0094,94,,,,,,,,,,,,,
7569,0,0.0074,74,0.0048,48,1,0.0036,36,0.0154,154,,,,,,,,,,,,,
7570,0,0.0057,57,0.0044,44,1,0.0026,26,0.0128,128,,,,,,,,,,,,,
7571,0,0.0078,78,0.0037,37,1,0.0049,49,0.0118,118,,,,,,,,,,,,,
7572,0,0.0058,58,0.0041,41,1,0.0026,26,0.0134,134,,,,,,,,,,,,,
7573,0,0.0073,73,0.0051,51,1,0.003,30,0.0144,144,,,,,,,,,,,,,
7574,0,0.0056,56,0.0035,35,1,0.0026,26,0.0112,112,,,,,,,,,,,,,
7575,0,0.0072,72,0.0035,35,1,0.0038,38,0.0137,137,,,,,,,,,,,,,
7576,0,0.0071,71,0.0046,46,1,0.0039,39,0.0127,127,,,,,,,,,,,,,
7577,0,0.0047,47,0.0034,34,1,0.0025,25,0.0114,114,,,,,,,,,,,,,
7578,0,0.0076,76,0.0031,31,1,0.0046,46,0.0123,123,,,,,,,,,,,,,
7579,0,0.0058,58,0.0045,45,1,0.0031,31,0.0128,128,,,,,,,,,,,,,
7580,0,0.0047,47,0.0028,28,1,0.0028,28,0.0083,83,,,,,,,,,,,,,
7581,0,0.0083,83,0.0042,42,1,0.0041,41,0.0119,119,,,,,,,,,,,,,
7582,0,0.0042,42,0.0027,27,1,0.003,30,0.0085,85,,,,,,,,,,,,,
7583,0,0.0073,73,0.0036,36,1,0.0032,32,0.0124,124,,,,,,,,,,,,,
7584,0,0.0049,49,0.0033,33,1,0.0024,24,0.0099,99,,,,,,,,,,,,,
7585,0,0.0069,69,0.0041,41,1,0.004,40,0.0123,123,,,,,,,,,,,,,
7586,0,0.0045,45,0.0045,45,1,0.0029,29,0.0104,104,,,,,,,,,,,,,
7587,0,0.0049,49,0.0027,27,1,0.0025,25,0.0099,99,,,,,,,,,,,,,
7588,0,0.0046,46,0.0025,25,1,0.0019,19,0.01,100,,,,,,,,,,,,,
7589,0,0.0073,73,0.0048,48,1,0.0041,41,0.0136,136,,,,,,,,,,,,,
7590,0,0.0052,52,0.0028,28,1,0.0025,25,0.0095,95,,,,,,,,,,,,,
7591,0,0.0054,54,0.0034,34,1,0.0029,29,0.0108,108,,,,,,,,,,,,,
7592,0,0.0059,59,0.0045,45,1,0.0024,24,0.0131,131,,,,,,,,,,,,,
7593,0,0.0059,59,0.0034,34,1,0.0032,32,0.0111,111,,,,,,,,,,,,,
7594,0,0.0064,64,0.0036,36,1,0.0034,34,0.0126,126,,,,,,,,,,,,,
7595,0,0.0047,47,0.0038,38,1,0.0024,24,0.0107,107,,,,,,,,,,,,,
7596,0,0.0091,91,0.0044,44,1,0.0054,54,0.0143,143,,,,,,,,,,,,,
7597,0,0.0073,73,0.0053,53,1,0.0039,39,0.0143,143,,,,,,,,,,,,,
7598,0,0.008,80,0.0037,37,1,0.0043,43,0.0122,122,,,,,,,,,,,,,
7599,0,0.0086,86,0.0052,52,1,0.0044,44,0.014,140,,,,,,,,,,,,,
7600,0,0.0055,55,0.0029,29,1,0.0028,28,0.0116,116,,,,,,,,,,,,,
7601,0,0.0068,68,0.0035,35,1,0.0041,41,0.0128,128,,,,,,,,,,,,,
7602,0,0.0057,57,0.003,30,1,0.0035,35,0.0095,95,,,,,,,,,,,,,
7603,0,0.0062,62,0.002,20,1,0.003,30,0.0102,102,,,,,,,,,,,,,
7604,0,0.0057,57,0.0026,26,1,0.0027,27,0.0096,96,,,,,,,,,,,,,
7605,0,0.0061,61,0.0051,51,1,0.0031,31,0.0124,124,,,,,,,,,,,,,
7606,0,0.007,70,0.0036,36,1,0.0043,43,0.0114,114,,,,,,,,,,,,,
7607,0,0.0055,55,0.0041,41,1,0.0036,36,0.0117,117,,,,,,,,,,,,,
7608,0,0.0055,55,0.0041,41,1,0.0027,27,0.0125,125,,,,,,,,,,,,,
7609,0,0.0082,82,0.0041,41,1,0.0041,41,0.0125,125,,,,,,,,,,,,,
7610,0,0.0063,63,0.003,30,1,0.0032,32,0.0118,118,,,,,,,,,,,,,
7611,0,0.0064,64,0.0036,36,1,0.0037,37,0.0111,111,,,,,,,,,,,,,
7612,0,0.0077,77,0.0036,36,1,0.0036,36,0.0126,126,,,,,,,,,,,,,
7613,0,0.0073,73,0.0043,43,1,0.0042,42,0.0124,124,,,,,,,,,,,,,
7614,0,0.0071,71,0.0037,37,1,0.0045,45,0.0113,113,,,,,,,,,,,,,
7615,0,0.006,60,0.0038,38,1,0.0035,35,0.0127,127,,,,,,,,,,,,,
7616,0,0.0051,51,0.003,30,1,0.0027,27,0.01,100,,,,,,,,,,,,,
7617,0,0.0064,64,0.0025,25,1,0.0031,31,0.0096,96,,,,,,,,,,,,,
7618,0,0.0061,61,0.0031,31,1,0.0033,33,0.0092,92,,,,,,,,,,,,,
7619,0,0.0071,71,0.0045,45,1,0.0035,35,0.0127,127,,,,,,,,,,,,,
7620,0,0.008,80,0.0057,57,1,0.0037,37,0.0142,142,,,,,,,,,,,,,
7621,0,0.0063,63,0.0027,27,1,0.003,30,0.0116,116,,,,,,,,,,,,,
7622,0,0.0071,71,0.0036,36,1,0.0032,32,0.0129,129,,,,,,,,,,,,,
7623,0,0.0064,64,0.005,50,1,0.0041,41,0.0122,122,,,,,,,,,,,,,
7624,0,0.0068,68,0.0049,49,1,0.0034,34,0.0141,141,,,,,,,,,,,,,
7625,0,0.0052,52,0.0031,31,1,0.0028,28,0.0124,124,,,,,,,,,,,,,
7626,0,0.005,50,0.0033,33,1,0.0026,26,0.0107,107,,,,,,,,,,,,,
7627,0,0.004,40,0.0035,35,1,0.002,20,0.0107,107,,,,,,,,,,,,,
7628,0,0.0059,59,0.0029,29,1,0.0028,28,0.0109,109,,,,,,,,,,,,,
7629,0,0.0062,62,0.0031,31,1,0.0026,26,0.0131,131,,,,,,,,,,,,,
7630,0,0.0054,54,0.003,30,1,0.0024,24,0.0107,107,,,,,,,,,,,,,
7631,0,0.0053,53,0.0035,35,1,0.0024,24,0.0099,99,,,,,,,,,,,,,
7632,0,0.0068,68,0.0048,48,1,0.0029,29,0.0144,144,,,,,,,,,,,,,
7633,0,0.0042,42,0.0027,27,1,0.0024,24,0.0092,92,,,,,,,,,,,,,
7634,0,0.0069,69,0.0036,36,1,0.0037,37,0.0123,123,,,,,,,,,,,,,
7635,0,0.0072,72,0.0045,45,1,0.0041,41,0.0135,135,,,,,,,,,,,,,
7636,0,0.0056,56,0.0039,39,1,0.0037,37,0.0099,99,,,,,,,,,,,,,
7637,0,0.0054,54,0.0029,29,1,0.0029,29,0.0103,103,,,,,,,,,,,,,
7638,0,0.0058,58,0.0041,41,1,0.003,30,0.0128,128,,,,,,,,,,,,,
7639,0,0.0069,69,0.0041,41,1,0.0035,35,0.0129,129,,,,,,,,,,,,,
7640,0,0.0073,73,0.0048,48,1,0.0032,32,0.0135,135,,,,,,,,,,,,,
7641,0,0.0054,54,0.0031,31,1,0.0031,31,0.0097,97,,,,,,,,,,,,,
7642,0,0.0068,68,0.0044,44,1,0.0037,37,0.0126,126,,,,,,,,,,,,,
7643,0,0.0064,64,0.005,50,1,0.0027,27,0.0135,135,,,,,,,,,,,,,
7644,0,0.0058,58,0.004,40,1,0.0032,32,0.0107,107,,,,,,,,,,,,,
7645,0,0.004,40,0.0045,45,1,0.0015,15,0.0127,127,,,,,,,,,,,,,
7646,0,0.0067,67,0.0059,59,1,0.0029,29,0.0151,151,,,,,,,,,,,,,
7647,0,0.0077,77,0.0032,32,1,0.0037,37,0.0118,118,,,,,,,,,,,,,
7648,0,0.0068,68,0.0031,31,1,0.0036,36,0.0115,115,,,,,,,,,,,,,
7649,0,0.0064,64,0.0033,33,1,0.0033,33,0.0107,107,,,,,,,,,,,,,
7650,0,0.0064,64,0.0029,29,1,0.003,30,0.0098,98,,,,,,,,,,,,,
7651,0,0.006,60,0.0043,43,1,0.0034,34,0.0117,117,,,,,,,,,,,,,
7652,0,0.0072,72,0.0039,39,1,0.0036,36,0.013,130,,,,,,,,,,,,,
7653,0,0.0048,48,0.0037,37,1,0.0022,22,0.0116,116,,,,,,,,,,,,,
7654,0,0.0066,66,0.0044,44,1,0.0031,31,0.0145,145,,,,,,,,,,,,,
7655,0,0.0048,48,0.004,40,1,0.0024,24,0.0117,117,,,,,,,,,,,,,
7656,0,0.0071,71,0.0045,45,1,0.0036,36,0.0128,128,,,,,,,,,,,,,
7657,0,0.0044,44,0.0026,26,1,0.0021,21,0.0097,97,,,,,,,,,,,,,
7658,0,0.0072,72,0.0031,31,1,0.0042,42,0.0101,101,,,,,,,,,,,,,
7659,0,0.0046,46,0.0037,37,1,0.0022,22,0.0096,96,,,,,,,,,,,,,
7660,0,0.0068,68,0.0041,41,1,0.0035,35,0.0132,132,,,,,,,,,,,,,
7661,0,0.0052,52,0.0036,36,1,0.0029,29,0.0124,124,,,,,,,,,,,,,
7662,0,0.0059,59,0.0039,39,1,0.0032,32,0.0112,112,,,,,,,,,,,,,
7663,0,0.0076,76,0.0028,28,1,0.0046,46,0.011,110,,,,,,,,,,,,,
7664,0,0.0068,68,0.0044,44,1,0.0037,37,0.0139,139,,,,,,,,,,,,,
7665,0,0.0064,64,0.0034,34,1,0.0032,32,0.0109,109,,,,,,,,,,,,,
7666,0,0.0062,62,0.0037,37,1,0.0029,29,0.0127,127,,,,,,,,,,,,,
7667,0,0.0048,48,0.0041,41,1,0.0021,21,0.0123,123,,,,,,,,,,,,,
7668,0,0.0047,47,0.0033,33,1,0.0023,23,0.0103,103,,,,,,,,,,,,,
7669,0,0.0056,56,0.003,30,1,0.0034,34,0.0095,95,,,,,,,,,,,,,
7670,0,0.0048,48,0.0029,29,1,0.0025,25,0.0101,101,,,,,,,,,,,,,
7671,0,0.0051,51,0.0035,35,1,0.0027,27,0.0128,128,,,,,,,,,,,,,
7672,0,0.0061,61,0.0041,41,1,0.0033,33,0.0115,115,,,,,,,,,,,,,
7673,0,0.0047,47,0.0042,42,1,0.0018,18,0.0125,125,,,,,,,,,,,,,
7674,0,0.008,80,0.0047,47,1,0.0041,41,0.0151,151,,,,,,,,,,,,,
7675,0,0.0056,56,0.0038,38,1,0.003,30,0.011,110,,,,,,,,,,,,,
7676,0,0.0059,59,0.005,50,1,0.0025,25,0.0128,128,,,,,,,,,,,,,
7677,0,0.0042,42,0.0027,27,1,0.0028,28,0.0103,103,,,,,,,,,,,,,
7678,0,0.0057,57,0.0026,26,1,0.0038,38,0.0091,91,,,,,,,,,,,,,
7679,0,0.0042,42,0.0039,39,1,0.0016,16,0.0119,119,,,,,,,,,,,,,
7680,0,0.0056,56,0.0044,44,1,0.0031,31,0.0123,123,,,,,,,,,,,,,
7681,0,0.0066,66,0.006,60,1,0.0035,35,0.015,150,,,,,,,,,,,,,
7682,0,0.0073,73,0.0043,43,1,0.0032,32,0.015,150,,,,,,,,,,,,,
7683,0,0.0054,54,0.0032,32,1,0.0027,27,0.0108,108,,,,,,,,,,,,,
7684,0,0.0056,56,0.0023,23,1,0.0025,25,0.0092,92,,,,,,,,,,,,,
7685,0,0.0063,63,0.0032,32,1,0.004,40,0.0102,102,,,,,,,,,,,,,
7686,0,0.0065,65,0.0034,34,1,0.0031,31,0.0108,108,,,,,,,,,,,,,
7687,0,0.0048,48,0.0041,41,1,0.0016,16,0.0124,124,,,,,,,,,,,,,
7688,0,0.0077,77,0.0043,43,1,0.0042,42,0.0132,132,,,,,,,,,,,,,
7689,0,0.0063,63,0.0042,42,1,0.0036,36,0.0123,123,,,,,,,,,,,,,
7690,0,0.0062,62,0.0039,39,1,0.003,30,0.0114,114,,,,,,,,,,,,,
7691,0,0.0076,76,0.005,50,1,0.0039,39,0.0127,127,,,,,,,,,,,,,
7692,0,0.0071,71,0.0035,35,1,0.0033,33,0.0115,115,,,,,,,,,,,,,
7693,0,0.0062,62,0.0028,28,1,0.0029,29,0.0127,127,,,,,,,,,,,,,
7694,0,0.0057,57,0.0036,36,1,0.0025,25,0.012,120,,,,,,,,,,,,,
7695,0,0.0063,63,0.0037,37,1,0.0032,32,0.0125,125,,,,,,,,,,,,,
7696,0,0.0047,47,0.0025,25,1,0.0018,18,0.0101,101,,,,,,,,,,,,,
7697,0,0.0071,71,0.004,40,1,0.0031,31,0.0131,131,,,,,,,,,,,,,
7698,0,0.0059,59,0.0037,37,1,0.0041,41,0.0107,107,,,,,,,,,,,,,
7699,0,0.0053,53,0.0042,42,1,0.0028,28,0.0129,129,,,,,,,,,,,,,
7700,0,0.0058,58,0.0031,31,1,0.0027,27,0.0105,105,,,,,,,,,,,,,
7701,0,0.0053,53,0.0044,44,1,0.0035,35,0.0114,114,,,,,,,,,,,,,
7702,0,0.0041,41,0.0036,36,1,0.0019,19,0.0113,113,,,,,,,,,,,,,
7703,0,0.0054,54,0.0037,37,1,0.0029,29,0.011,110,,,,,,,,,,,,,
7704,0,0.0055,55,0.0035,35,1,0.0028,28,0.0113,113,,,,,,,,,,,,,
7705,0,0.0081,81,0.0039,39,1,0.0046,46,0.0132,132,,,,,,,,,,,,,
7706,0,0.0049,49,0.0037,37,1,0.0025,25,0.0119,119,,,,,,,,,,,,,
7707,0,0.0065,65,0.0049,49,1,0.0034,34,0.0143,143,,,,,,,,,,,,,
7708,0,0.0057,57,0.0035,35,1,0.0026,26,0.0122,122,,,,,,,,,,,,,
7709,0,0.0082,82,0.0034,34,1,0.004,40,0.0112,112,,,,,,,,,,,,,
7710,0,0.0048,48,0.0034,34,1,0.0024,24,0.0114,114,,,,,,,,,,,,,
7711,0,0.0065,65,0.0035,35,1,0.0029,29,0.0121,121,,,,,,,,,,,,,
7712,0,0.0048,48,0.0016,16,1,0.0031,31,0.0072,72,,,,,,,,,,,,,
7713,0,0.0072,72,0.0034,34,1,0.0035,35,0.0112,112,,,,,,,,,,,,,
7714,0,0.0059,59,0.0046,46,1,0.0034,34,0.0113,113,,,,,,,,,,,,,
7715,0,0.0059,59,0.0038,38,1,0.004,40,0.0113,113,,,,,,,,,,,,,
7716,0,0.0066,66,0.0029,29,1,0.0033,33,0.011,110,,,,,,,,,,,,,
7717,0,0.0048,48,0.0039,39,1,0.0026,26,0.0121,121,,,,,,,,,,,,,
7718,0,0.0072,72,0.0044,44,1,0.0034,34,0.0141,141,,,,,,,,,,,,,
7719,0,0.005,50,0.0026,26,1,0.0022,22,0.0106,106,,,,,,,,,,,,,
7720,0,0.006,60,0.0053,53,1,0.0023,23,0.0156,156,,,,,,,,,,,,,
7721,0,0.0085,85,0.0051,51,1,0.0051,51,0.0145,145,,,,,,,,,,,,,
7722,0,0.0048,48,0.0028,28,1,0.0019,19,0.0096,96,,,,,,,,,,,,,
7723,0,0.0058,58,0.0038,38,1,0.0035,35,0.0119,119,,,,,,,,,,,,,
7724,0,0.0058,58,0.0037,37,1,0.0026,26,0.0119,119,,,,,,,,,,,,,
7725,0,0.0066,66,0.0059,59,1,0.004,40,0.0137,137,,,,,,,,,,,,,
7726,0,0.0062,62,0.0036,36,1,0.0033,33,0.0113,113,,,,,,,,,,,,,
7727,0,0.0081,81,0.0046,46,1,0.0038,38,0.015,150,,,,,,,,,,,,,
7728,0,0.0072,72,0.0031,31,1,0.0038,38,0.0107,107,,,,,,,,,,,,,
7729,0,0.0059,59,0.0036,36,1,0.0037,37,0.0107,107,,,,,,,,,,,,,
7730,0,0.0083,83,0.005,50,1,0.0044,44,0.0141,141,,,,,,,,,,,,,
7731,0,0.0078,78,0.0044,44,1,0.0041,41,0.0145,145,,,,,,,,,,,,,
7732,0,0.0072,72,0.0046,46,1,0.004,40,0.0126,126,,,,,,,,,,,,,
7733,0,0.0078,78,0.0033,33,1,0.0044,44,0.0121,121,,,,,,,,,,,,,
7734,0,0.0078,78,0.0047,47,1,0.004,40,0.0121,121,,,,,,,,,,,,,
7735,0,0.0064,64,0.0043,43,1,0.0036,36,0.0124,124,,,,,,,,,,,,,
7736,0,0.0065,65,0.0028,28,1,0.0038,38,0.0103,103,,,,,,,,,,,,,
7737,0,0.0052,52,0.0029,29,1,0.0027,27,0.0102,102,,,,,,,,,,,,,
7738,0,0.0048,48,0.0044,44,1,0.0022,22,0.0128,128,,,,,,,,,,,,,
7739,0,0.0054,54,0.0046,46,1,0.0032,32,0.0114,114,,,,,,,,,,,,,
7740,0,0.0059,59,0.0037,37,1,0.0028,28,0.0117,117,,,,,,,,,,,,,
7741,0,0.0041,41,0.0019,19,1,0.0017,17,0.0081,81,,,,,,,,,,,,,
7742,0,0.0052,52,0.0026,26,1,0.0027,27,0.0104,104,,,,,,,,,,,,,
7743,0,0.0065,65,0.0029,29,1,0.0034,34,0.0104,104,,,,,,,,,,,,,
7744,0,0.0061,61,0.003,30,1,0.003,30,0.0111,111,,,,,,,,,,,,,
7745,0,0.0059,59,0.0037,37,1,0.0035,35,0.0113,113,,,,,,,,,,,,,
7746,0,0.0049,49,0.0041,41,1,0.0023,23,0.0122,122,,,,,,,,,,,,,
7747,0,0.0074,74,0.0048,48,1,0.0038,38,0.0144,144,,,,,,,,,,,,,
7748,0,0.0068,68,0.0032,32,1,0.0031,31,0.0122,122,,,,,,,,,,,,,
7749,0,0.0037,37,0.0026,26,1,0.002,20,0.0094,94,,,,,,,,,,,,,
7750,0,0.0077,77,0.0041,41,1,0.0046,46,0.0126,126,,,,,,,,,,,,,
7751,0,0.0049,49,0.003,30,1,0.0026,26,0.0101,101,,,,,,,,,,,,,
7752,0,0.0056,56,0.004,40,1,0.0024,24,0.0138,138,,,,,,,,,,,,,
7753,0,0.0059,59,0.0035,35,1,0.003,30,0.0117,117,,,,,,,,,,,,,
7754,0,0.0081,81,0.0046,46,1,0.004,40,0.0145,145,,,,,,,,,,,,,
7755,0,0.0062,62,0.0038,38,1,0.0024,24,0.0128,128,,,,,,,,,,,,,
7756,0,0.0052,52,0.0042,42,1,0.0027,27,0.0127,127,,,,,,,,,,,,,
7757,0,0.0065,65,0.0035,35,1,0.0034,34,0.0105,105,,,,,,,,,,,,,
7758,0,0.0071,71,0.0038,38,1,0.0036,36,0.013,130,,,,,,,,,,,,,
7759,0,0.0052,52,0.0037,37,1,0.0028,28,0.0107,107,,,,,,,,,,,,,
7760,0,0.0054,54,0.0037,37,1,0.0031,31,0.0127,127,,,,,,,,,,,,,
7761,0,0.0069,69,0.0036,36,1,0.0029,29,0.0108,108,,,,,,,,,,,,,
